ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
8657,"@NAkufoAddo 16 days to more change the bad change 
16 days more to the most corrupt president in the history of GhaÃ¢â¬Â¦ https://t.co/Vupkn9pKdJ",Nana,-1.0,"nana  days to more change the bad change 
 days more to the most corrupt president in the history of gha ","['nana', 'day', 'to', 'more', 'chang', 'the', 'bad', 'chang', 'day', 'more', 'to', 'the', 'most', 'corrupt', 'presid', 'in', 'the', 'histori', 'of', 'gha']"
8757,@NAkufoAddo @Twitter Only fools and greedy thief's will hype this  visionless incompetent corrupt I'm trying my best president,Nana,-1.0,nana  only fools and greedy thief's will hype this  visionless incompetent corrupt i'm trying my best president,"['nana', 'onli', 'fool', 'and', 'greedi', ""thief'"", 'will', 'hype', 'thi', 'visionless', 'incompet', 'corrupt', ""i'm"", 'tri', 'my', 'best', 'presid']"
8797,"@NAkufoAddo Yes Mr. President but the corruption perception is on the rise so please pay attention to that leg. 
InÃ¢â¬Â¦ https://t.co/L6PpfNXCMx",Nana,-1.0,"nana yes mr president but the corruption perception is on the rise so please pay attention to that leg 
in ","['nana', 'ye', 'mr', 'presid', 'but', 'the', 'corrupt', 'percept', 'is', 'on', 'the', 'rise', 'so', 'pleas', 'pay', 'attent', 'to', 'that', 'leg', 'in']"
8862,@NAkufoAddo My biggest concern and disappointment about your government is the fight on corruption. You have failedÃ¢â¬Â¦ https://t.co/C5MF21eluo,Nana,-1.0,nana my biggest concern and disappointment about your government is the fight on corruption you have failed ,"['nana', 'my', 'biggest', 'concern', 'and', 'disappoint', 'about', 'your', 'govern', 'is', 'the', 'fight', 'on', 'corrupt', 'you', 'have', 'fail']"
9140,@NAkufoAddo Please address the level of corruption in your government. Ghana is watching.,Nana,-1.0,nana please address the level of corruption in your government ghana is watching,"['nana', 'pleas', 'address', 'the', 'level', 'of', 'corrupt', 'in', 'your', 'govern', 'ghana', 'is', 'watch']"
9159,"@NAkufoAddo @Twitter let me ask u dis question.
If u were in de shoes of victims of defunct companies n a whole fatÃ¢â¬Â¦ https://t.co/bO2MbFhnVm",Nana,-1.0,"nana  let me ask u dis question
if u were in de shoes of victims of defunct companies n a whole fat ","['nana', 'let', 'me', 'ask', 'u', 'di', 'question', 'if', 'u', 'were', 'in', 'de', 'shoe', 'of', 'victim', 'of', 'defunct', 'compani', 'n', 'a', 'whole', 'fat']"
9170,"@NAkufoAddo Even if IÃ¢â¬â¢m a toddler in politics I will know you canÃ¢â¬â¢t build all the 275 except with lies and deceit,Ã¢â¬Â¦ https://t.co/EHVb7xzDwf",Nana,-1.0,nana even if im a toddler in politics i will know you cant build all the  except with lies and deceit ,"['nana', 'even', 'if', 'im', 'a', 'toddler', 'in', 'polit', 'i', 'will', 'know', 'you', 'cant', 'build', 'all', 'the', 'except', 'with', 'lie', 'and', 'deceit']"
9225,"4 more for family and friends to steal more 

Agyapa deal in my mind #KickNanaOut #dishonest https://t.co/JRt6WYmB0D",Nana,-1.0," more for family and friends to steal more 

agyapa deal in my mind #kicknanaout  ","['more', 'for', 'famili', 'and', 'friend', 'to', 'steal', 'more', 'agyapa', 'deal', 'in', 'my', 'mind', '#kicknanaout']"
9236,"@BoafoYawDavid2 @NAkufoAddo The way he also posted senseless things,
The same way I replied senseless

Garbage in garbage outÃ°Å¸ËÂ Ã°Å¸ËÂ¡Ã°Å¸ËÂ Ã°Å¸ËÂ¡",Nana,-1.0," nana the way he also posted senseless things
the same way i replied senseless

garbage in garbage out  ","['nana', 'the', 'way', 'he', 'also', 'post', 'senseless', 'thing', 'the', 'same', 'way', 'i', 'repli', 'senseless', 'garbag', 'in', 'garbag', 'out']"
9314,"This is a public hospital in Norway. Ghana can do this but for #Corruption thatÃ¢â¬â¢s rife in the @NAkufoAddo govt, weÃ¢â¬Â¦ https://t.co/Wi9WUv4Nn6",Nana,-1.0,this is a public hospital in norway ghana can do this but for #corruption thats rife in the nana govt we ,"['thi', 'is', 'a', 'public', 'hospit', 'in', 'norway', 'ghana', 'can', 'do', 'thi', 'but', 'for', '#corrupt', 'that', 'rife', 'in', 'the', 'nana', 'govt', 'we']"
9364,@NAkufoAddo @samini_dagaati  ankasa he be foolish fool Ã°Å¸Ëâ,Nana,-1.0,nana   ankasa he be foolish fool ,"['nana', 'ankasa', 'he', 'be', 'foolish', 'fool']"
9425,What about the lives of the 44 Ghanaians brutally killed by jahmmeh in Gambia no justice for them or their lives doÃ¢â¬Â¦ https://t.co/r0gMf6TU7x,Nana,-1.0,what about the lives of the  ghanaians brutally killed by jahmmeh in gambia no justice for them or their lives do ,"['what', 'about', 'the', 'live', 'of', 'the', 'ghanaian', 'brutal', 'kill', 'by', 'jahmmeh', 'in', 'gambia', 'no', 'justic', 'for', 'them', 'or', 'their', 'live', 'do']"
9434,@Kwakurafiki1 @NAkufoAddo @Twitter Only the positive part of Amidu. Tormenting evil folks Ã°Å¸Ëï¿½Ã°Å¸ËâÃ°Å¸Ëâ¬Ã°Å¸Ëâ,Nana,-1.0, nana  only the positive part of amidu tormenting evil folks ,"['nana', 'onli', 'the', 'posit', 'part', 'of', 'amidu', 'torment', 'evil', 'folk']"
9580,@close_range_ @NAkufoAddo His name smells corruption Ã°Å¸Â¤Â®,Nana,-1.0, nana his name smells corruption ,"['nana', 'hi', 'name', 'smell', 'corrupt']"
9626,"@NAkufoAddo U promise on arresting corrupt officials......what is happening on agyapa deal, missing excavators, anas exposee on galamsey?",Nana,-1.0,nana u promise on arresting corrupt officialswhat is happening on agyapa deal missing excavators anas exposee on galamsey,"['nana', 'u', 'promis', 'on', 'arrest', 'corrupt', 'officialswhat', 'is', 'happen', 'on', 'agyapa', 'deal', 'miss', 'excav', 'ana', 'expose', 'on', 'galamsey']"
9780,"@NAkufoAddo You mean we should vote out a useless government like yours that cane to power to STEAL, KILL AND DESTRÃ¢â¬Â¦ https://t.co/dgtYl7csQl",Nana,-1.0,nana you mean we should vote out a useless government like yours that cane to power to steal kill and destr ,"['nana', 'you', 'mean', 'we', 'should', 'vote', 'out', 'a', 'useless', 'govern', 'like', 'your', 'that', 'cane', 'to', 'power', 'to', 'steal', 'kill', 'and', 'destr']"
9783,"@Kwakurafiki1 @NAkufoAddo Start parking your bags,no be small banishing dem go come banish you from Gh.Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸Ëâ",Nana,-1.0, nana start parking your bagsno be small banishing dem go come banish you from gh,"['nana', 'start', 'park', 'your', 'bagsno', 'be', 'small', 'banish', 'dem', 'go', 'come', 'banish', 'you', 'from', 'gh']"
9984,"So like joke like joke @NAkufoAddo will become an Ex president next two weeks?
Oh chaleyÃ¢ÅÅ@Kwakurafiki1 Ã°Å¸ËâÃ°Å¸Ëâ",Nana,-1.0,"so like joke like joke nana will become an ex president next two weeks
oh chaley ","['so', 'like', 'joke', 'like', 'joke', 'nana', 'will', 'becom', 'an', 'ex', 'presid', 'next', 'two', 'week', 'oh', 'chaley']"
10019,"Soon you will flee from the office! 
World most corrupt leader! https://t.co/2xGQSwtvZn",Nana,-1.0,"soon you will flee from the office 
world most corrupt leader ","['soon', 'you', 'will', 'flee', 'from', 'the', 'offic', 'world', 'most', 'corrupt', 'leader']"
10026,@Barca4lyff2 @Kwakurafiki1 @NAkufoAddo Don't mind that guy. He is too obviously biased and it stinks.,Nana,-1.0,  nana don't mind that guy he is too obviously biased and it stinks,"['nana', ""don't"", 'mind', 'that', 'guy', 'he', 'is', 'too', 'obvious', 'bias', 'and', 'it', 'stink']"
10129,You changed the fortunes of only your family with stealing and corruption. #4MoreToStealMore https://t.co/lpLXWXpBit,Nana,-1.0,you changed the fortunes of only your family with stealing and corruption #moretostealmore ,"['you', 'chang', 'the', 'fortun', 'of', 'onli', 'your', 'famili', 'with', 'steal', 'and', 'corrupt', '#moretostealmor']"
10420,@NAkufoAddo ItÃ¢â¬â¢s still a dream and a sakawa one....FAMILY AND FRIENDS; Gargantuan corruption government. Useless government,Nana,-1.0,nana its still a dream and a sakawa onefamily and friends; gargantuan corruption government useless government,"['nana', 'it', 'still', 'a', 'dream', 'and', 'a', 'sakawa', 'onefamili', 'and', 'friend', 'gargantuan', 'corrupt', 'govern', 'useless', 'govern']"
10550,"@NAkufoAddo By looting the public purse, you corrupt dictator. The sakawa grandpa. We still looking for the 200kg mÃ¢â¬Â¦ https://t.co/uPht620RQ5",Nana,-1.0,nana by looting the public purse you corrupt dictator the sakawa grandpa we still looking for the kg m ,"['nana', 'by', 'loot', 'the', 'public', 'purs', 'you', 'corrupt', 'dictat', 'the', 'sakawa', 'grandpa', 'we', 'still', 'look', 'for', 'the', 'kg', 'm']"
10555,"Is this a mass grave yard for #Ghana #Covid_19 deaths. Too bad @NAkufoAddo. 
#Ghananews https://t.co/9oyKNZSWRe",Nana,-1.0,"is this a mass grave yard for #ghana  deaths too bad nana 
 ","['is', 'thi', 'a', 'mass', 'grave', 'yard', 'for', '#ghana', 'death', 'too', 'bad', 'nana']"
10758,"@ShattaKumasi @NAkufoAddo @Twitter Massa what is the disrespect here.....
The nation is sinking and a president is thinking about fleet...Ã°Å¸ââ",Nana,-1.0," nana  massa what is the disrespect here
the nation is sinking and a president is thinking about fleet","['nana', 'massa', 'what', 'is', 'the', 'disrespect', 'here', 'the', 'nation', 'is', 'sink', 'and', 'a', 'presid', 'is', 'think', 'about', 'fleet']"
10814,"@NAkufoAddo 4 more to loot more of the public purse, 4 more to worsen the educational problems, 4 more to create moÃ¢â¬Â¦ https://t.co/i3OdRlQBEh",Nana,-1.0,nana  more to loot more of the public purse  more to worsen the educational problems  more to create mo ,"['nana', 'more', 'to', 'loot', 'more', 'of', 'the', 'public', 'purs', 'more', 'to', 'worsen', 'the', 'educ', 'problem', 'more', 'to', 'creat', 'mo']"
10863,#OverToYouGH @NeonLife2 @NAkufoAddo Yes! we are fedup of corruption nepotism cronyism insecurity under nana Addo.,Nana,-1.0,#overtoyough  nana yes we are fedup of corruption nepotism cronyism insecurity under nana addo,"['#overtoyough', 'nana', 'ye', 'we', 'are', 'fedup', 'of', 'corrupt', 'nepot', 'cronyism', 'insecur', 'under', 'nana', 'addo']"
10868,#OverToYouGH @NAkufoAddo corrupt president and corrupt appointees,Nana,-1.0,#overtoyough nana corrupt president and corrupt appointees,"['#overtoyough', 'nana', 'corrupt', 'presid', 'and', 'corrupt', 'appointe']"
10900,"@NAkufoAddo Who must vote for you to steal more, hardship, we can't but patrol everything is high, please Nana go GÃ¢â¬Â¦ https://t.co/m1vxLV9DF2",Nana,-1.0,nana who must vote for you to steal more hardship we can't but patrol everything is high please nana go g ,"['nana', 'who', 'must', 'vote', 'for', 'you', 'to', 'steal', 'more', 'hardship', 'we', ""can't"", 'but', 'patrol', 'everyth', 'is', 'high', 'pleas', 'nana', 'go', 'g']"
10911,@NAkufoAddo I was very surprised to see GhIPSS staff or executives there and allow the @MBawumia spew such lies aboÃ¢â¬Â¦ https://t.co/IJVRVzhwof,Nana,-1.0,nana i was very surprised to see ghipss staff or executives there and allow the  spew such lies abo ,"['nana', 'i', 'wa', 'veri', 'surpris', 'to', 'see', 'ghipss', 'staff', 'or', 'execut', 'there', 'and', 'allow', 'the', 'spew', 'such', 'lie', 'abo']"
10938,@NeonLife2 @NAkufoAddo Yes! we are fedup of corruption nepotism cronyism insecurity under nana Addo.,Nana,-1.0, nana yes we are fedup of corruption nepotism cronyism insecurity under nana addo,"['nana', 'ye', 'we', 'are', 'fedup', 'of', 'corrupt', 'nepot', 'cronyism', 'insecur', 'under', 'nana', 'addo']"
11012,@NAkufoAddo Vote a government that condone and shield corrupt gov't appointees? Vote a gov't that fights and threatÃ¢â¬Â¦ https://t.co/cTdlxKRU21,Nana,-1.0,nana vote a government that condone and shield corrupt gov't appointees vote a gov't that fights and threat ,"['nana', 'vote', 'a', 'govern', 'that', 'condon', 'and', 'shield', 'corrupt', ""gov't"", 'appointe', 'vote', 'a', ""gov't"", 'that', 'fight', 'and', 'threat']"
11298,"@Kofi__B @RudolfKwame @NAkufoAddo I just dey bizz bro,no hard feelings
I just pray you dont grow up to regretÃ°Å¸â¢ï¿½",Nana,-1.0,"  nana i just dey bizz brono hard feelings
i just pray you dont grow up to regret","['nana', 'i', 'just', 'dey', 'bizz', 'brono', 'hard', 'feel', 'i', 'just', 'pray', 'you', 'dont', 'grow', 'up', 'to', 'regret']"
11380,"@RudolfKwame @NAkufoAddo @YouTube @samini_dagaati Your leader be corrupt pass , them all corrupt, sit down !",Nana,-1.0, nana   your leader be corrupt pass  them all corrupt sit down ,"['nana', 'your', 'leader', 'be', 'corrupt', 'pass', 'them', 'all', 'corrupt', 'sit', 'down']"
11492,"@NAkufoAddo , please come for your results in corruption. The 2020 result will usher you out of power because thatÃ¢â¬Â¦ https://t.co/XCXbutZFst",Nana,-1.0,nana  please come for your results in corruption the  result will usher you out of power because that ,"['nana', 'pleas', 'come', 'for', 'your', 'result', 'in', 'corrupt', 'the', 'result', 'will', 'usher', 'you', 'out', 'of', 'power', 'becaus', 'that']"
11563,@NAkufoAddo some of us will endorse you with bitterness.. so sad.. I don't have money so I wasn't cleared.. so sad.Ã¢â¬Â¦ https://t.co/xcNaspFLEg,Nana,-1.0,nana some of us will endorse you with bitterness so sad i don't have money so i wasn't cleared so sad ,"['nana', 'some', 'of', 'us', 'will', 'endors', 'you', 'with', 'bitter', 'so', 'sad', 'i', ""don't"", 'have', 'money', 'so', 'i', ""wasn't"", 'clear', 'so', 'sad']"
11592,"@NAkufoAddo Lies &amp; propaganda. Indeed, if it true why have they not pass the law banning the import of old vehiclesÃ¢â¬Â¦ https://t.co/K6c3GNYFa9",Nana,-1.0,nana lies  propaganda indeed if it true why have they not pass the law banning the import of old vehicles ,"['nana', 'lie', 'propaganda', 'inde', 'if', 'it', 'true', 'whi', 'have', 'they', 'not', 'pass', 'the', 'law', 'ban', 'the', 'import', 'of', 'old', 'vehicl']"
11650,"@NAkufoAddo The corruption campaign you used against MAHAMA in 2016, that is what we shall use to uproot this yourÃ¢â¬Â¦ https://t.co/rmOhpIeVvq",Nana,-1.0,nana the corruption campaign you used against mahama in  that is what we shall use to uproot this your ,"['nana', 'the', 'corrupt', 'campaign', 'you', 'use', 'against', 'mahama', 'in', 'that', 'is', 'what', 'we', 'shall', 'use', 'to', 'uproot', 'thi', 'your']"
11752,"@NAkufoAddo 4 more to steal more 
#KickNanaOut #dishonest",Nana,-1.0,"nana  more to steal more 
#kicknanaout ","['nana', 'more', 'to', 'steal', 'more', '#kicknanaout']"
11766,How useless and INCOMPETENT this @NPP_GH govt is and kept circulating total lies and the lame Media Commission sitÃ¢â¬Â¦ https://t.co/q7U6KuwzrR,Nana,-1.0,how useless and incompetent this nppgovt is and kept circulating total lies and the lame media commission sit ,"['how', 'useless', 'and', 'incompet', 'thi', 'nppgovt', 'is', 'and', 'kept', 'circul', 'total', 'lie', 'and', 'the', 'lame', 'media', 'commiss', 'sit']"
11847,@NAkufoAddo Dumsor was solved before u took over. Stop telling lies to Ghanaians na u are old. Ah. Old man wey u dey lie like that?? Shame,Nana,-1.0,nana dumsor was solved before u took over stop telling lies to ghanaians na u are old ah old man wey u dey lie like that shame,"['nana', 'dumsor', 'wa', 'solv', 'befor', 'u', 'took', 'over', 'stop', 'tell', 'lie', 'to', 'ghanaian', 'na', 'u', 'are', 'old', 'ah', 'old', 'man', 'wey', 'u', 'dey', 'lie', 'like', 'that', 'shame']"
11858,@NAkufoAddo Such a useless liar https://t.co/XNsb5okMty,Nana,-1.0,nana such a useless liar ,"['nana', 'such', 'a', 'useless', 'liar']"
11885,@NAkufoAddo corrupt president and corrupt appointees,Nana,-1.0,nana corrupt president and corrupt appointees,"['nana', 'corrupt', 'presid', 'and', 'corrupt', 'appointe']"
11894,@NAkufoAddo Mr liar donÃ¢â¬â¢t provoke us how we bored you. Korofo) at your age youÃ¢â¬â¢re stealing the taxpayers and lyingÃ¢â¬Â¦ https://t.co/nJptJd2xB0,Nana,-1.0,nana mr liar dont provoke us how we bored you korofo) at your age youre stealing the taxpayers and lying ,"['nana', 'mr', 'liar', 'dont', 'provok', 'us', 'how', 'we', 'bore', 'you', 'korofo', 'at', 'your', 'age', 'your', 'steal', 'the', 'taxpay', 'and', 'lie']"
11898,@NAkufoAddo Stop lying Oluman! Lying always cast a snare on your personality.,Nana,-1.0,nana stop lying oluman lying always cast a snare on your personality,"['nana', 'stop', 'lie', 'oluman', 'lie', 'alway', 'cast', 'a', 'snare', 'on', 'your', 'person']"
12014,@NAkufoAddo To still be number 1 in stealing Ghanaian hard money.,Nana,-1.0,nana to still be number  in stealing ghanaian hard money,"['nana', 'to', 'still', 'be', 'number', 'in', 'steal', 'ghanaian', 'hard', 'money']"
12015,@TogbeDzatse @NAkufoAddo To still be number 1 in stealing Ghanaian hard earned money.,Nana,-1.0, nana to still be number  in stealing ghanaian hard earned money,"['nana', 'to', 'still', 'be', 'number', 'in', 'steal', 'ghanaian', 'hard', 'earn', 'money']"
12030,@SammyGyamfi2017 @NAkufoAddo He'll surely pay for all his fake promises he made to Ghanaians,Nana,-1.0, nana he'll surely pay for all his fake promises he made to ghanaians,"['nana', ""he'll"", 'sure', 'pay', 'for', 'all', 'hi', 'fake', 'promis', 'he', 'made', 'to', 'ghanaian']"
12047,@tv3_ghana @NAkufoAddo Instead of you guys holding the president to checks and strict proof see the stupid questions you are asking,Nana,-1.0, nana instead of you guys holding the president to checks and strict proof see the stupid questions you are asking,"['nana', 'instead', 'of', 'you', 'guy', 'hold', 'the', 'presid', 'to', 'check', 'and', 'strict', 'proof', 'see', 'the', 'stupid', 'question', 'you', 'are', 'ask']"
12051,@DrLawre61573987 Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâÃ°Å¸Ëâ no sensible human being will take that slogan lightly. The corruption under this crookÃ¢â¬Â¦ https://t.co/fqbboCcrTw,Nana,-1.0,  no sensible human being will take that slogan lightly the corruption under this crook ,"['no', 'sensibl', 'human', 'be', 'will', 'take', 'that', 'slogan', 'lightli', 'the', 'corrupt', 'under', 'thi', 'crook']"
12058,@kojobour @NAkufoAddo It will make Ghanaians understand the difference between a corrupt government and a government which is corruption.,Nana,-1.0, nana it will make ghanaians understand the difference between a corrupt government and a government which is corruption,"['nana', 'it', 'will', 'make', 'ghanaian', 'understand', 'the', 'differ', 'between', 'a', 'corrupt', 'govern', 'and', 'a', 'govern', 'which', 'is', 'corrupt']"
12072,"@AbbanyawYaw @NAkufoAddo The government is also self sufficient in corruption, nepotism,  family and friends and bad economic experts....",Nana,-1.0, nana the government is also self sufficient in corruption nepotism  family and friends and bad economic experts,"['nana', 'the', 'govern', 'is', 'also', 'self', 'suffici', 'in', 'corrupt', 'nepot', 'famili', 'and', 'friend', 'and', 'bad', 'econom', 'expert']"
12083,@adoike007 @Ruffcoins5 @Citi973 @NAkufoAddo @CNNPolitics @BBCAfrica @dwnews Some pple are still slaves ..very sad,Nana,-1.0,   nana    some pple are still slaves very sad,"['nana', 'some', 'pple', 'are', 'still', 'slave', 'veri', 'sad']"
12149,"It's not only President Akufo Addo @NAkufoAddo who is corrupt ooo, the whole NPP is corrupt.

#KickNanaOut #dishonest",Nana,-1.0,"it's not only president akufo addo nana who is corrupt ooo the whole npp is corrupt

#kicknanaout ","[""it'"", 'not', 'onli', 'presid', 'akufo', 'addo', 'nana', 'who', 'is', 'corrupt', 'ooo', 'the', 'whole', 'npp', 'is', 'corrupt', '#kicknanaout']"
12151,"Martin Amidu in all his disagreements with  @NDCGH never received death threats. 
 Know the @NPP_GH @NAkufoAddoÃ¢â¬Â¦ https://t.co/sKkaHKYblZ",Nana,-1.0,"martin amidu in all his disagreements with   never received death threats 
 know the nppnana ","['martin', 'amidu', 'in', 'all', 'hi', 'disagr', 'with', 'never', 'receiv', 'death', 'threat', 'know', 'the', 'nppnana']"
12181,"Fighting Corruption under @NAkufoAddo regime is extremely dangerous.

This is a man who said he was coming to proteÃ¢â¬Â¦ https://t.co/8LTXsxPiXW",Nana,-1.0,"fighting corruption under nana regime is extremely dangerous

this is a man who said he was coming to prote ","['fight', 'corrupt', 'under', 'nana', 'regim', 'is', 'extrem', 'danger', 'thi', 'is', 'a', 'man', 'who', 'said', 'he', 'wa', 'come', 'to', 'prote']"
12187,"@NAkufoAddo @NAkufoAddo  Mr President, we are bitter about your inability  to pay our arrears,we are disappointed iÃ¢â¬Â¦ https://t.co/CopqJxLYZF",Nana,-1.0,nana nana  mr president we are bitter about your inability  to pay our arrearswe are disappointed i ,"['nana', 'nana', 'mr', 'presid', 'we', 'are', 'bitter', 'about', 'your', 'inabl', 'to', 'pay', 'our', 'arrearsw', 'are', 'disappoint', 'i']"
12188,"@NAkufoAddo  Mr President, we are bitter about your inability  to pay our arrears,we are disappointed in your goverÃ¢â¬Â¦ https://t.co/LESNS7yubm",Nana,-1.0,nana  mr president we are bitter about your inability  to pay our arrearswe are disappointed in your gover ,"['nana', 'mr', 'presid', 'we', 'are', 'bitter', 'about', 'your', 'inabl', 'to', 'pay', 'our', 'arrearsw', 'are', 'disappoint', 'in', 'your', 'gover']"
12196,@BlaCharlce @Bridget_Otoo @gyaigyimii @NAkufoAddo Needless! CanÃ¢â¬â¢t you make ur point without insults ! #Villager,Nana,-1.0,   nana needless cant you make ur point without insults  ,"['nana', 'needless', 'cant', 'you', 'make', 'ur', 'point', 'without', 'insult']"
12203,Media under attack media under attack yet the reputable ones publish this and walk away. Distasteful and disgracefuÃ¢â¬Â¦ https://t.co/LXWJV9qQ8y,Nana,-1.0,media under attack media under attack yet the reputable ones publish this and walk away distasteful and disgracefu ,"['media', 'under', 'attack', 'media', 'under', 'attack', 'yet', 'the', 'reput', 'one', 'publish', 'thi', 'and', 'walk', 'away', 'distast', 'and', 'disgracefu']"
12234,The most corrupt man in Ghana at the moment. I said what I said. @NAkufoAddo is corrupt. https://t.co/0IYkejuqjk,Nana,-1.0,the most corrupt man in ghana at the moment i said what i said nana is corrupt ,"['the', 'most', 'corrupt', 'man', 'in', 'ghana', 'at', 'the', 'moment', 'i', 'said', 'what', 'i', 'said', 'nana', 'is', 'corrupt']"
12249,@ydumarr @YakubuSigli @GeneralMarcus18 @Citi973 @NAkufoAddo Npp canÃ¢â¬â¢t fight corruption because theyÃ¢â¬â¢re also corrupt,Nana,-1.0,    nana npp cant fight corruption because theyre also corrupt,"['nana', 'npp', 'cant', 'fight', 'corrupt', 'becaus', 'theyr', 'also', 'corrupt']"
12325,@Bridget_Otoo @Citi973 Interestingly you have posted his threat claims. The due process is to report these threatsÃ¢â¬Â¦ https://t.co/dofndkk3PS,Nana,-1.0,  interestingly you have posted his threat claims the due process is to report these threats ,"['interestingli', 'you', 'have', 'post', 'hi', 'threat', 'claim', 'the', 'due', 'process', 'is', 'to', 'report', 'these', 'threat']"
12373,@Citi973 @NAkufoAddo Childish talk twaaaaa very disappointed in u Martin,Nana,-1.0, nana childish talk twaaaaa very disappointed in u martin,"['nana', 'childish', 'talk', 'twaaaaa', 'veri', 'disappoint', 'in', 'u', 'martin']"
12376,"@NAkufoAddo Here is a possible way to kill a story or scandal

1 . Issue a statement and respond to every allegatioÃ¢â¬Â¦ https://t.co/6B2YrfVpSz",Nana,-1.0,"nana here is a possible way to kill a story or scandal

  issue a statement and respond to every allegatio ","['nana', 'here', 'is', 'a', 'possibl', 'way', 'to', 'kill', 'a', 'stori', 'or', 'scandal', 'issu', 'a', 'statement', 'and', 'respond', 'to', 'everi', 'allegatio']"
12425,I can't live in harmony with evil criminals @NAkufoAddo and his useless family and friends! https://t.co/OtYew7W6lQ,Nana,-1.0,i can't live in harmony with evil criminals nana and his useless family and friends ,"['i', ""can't"", 'live', 'in', 'harmoni', 'with', 'evil', 'crimin', 'nana', 'and', 'hi', 'useless', 'famili', 'and', 'friend']"
12432,@Citi973 @NAkufoAddo This statement he said is I mean stupid in the sense that I will be a dead trap to the presideÃ¢â¬Â¦ https://t.co/NckWEdXzr0,Nana,-1.0, nana this statement he said is i mean stupid in the sense that i will be a dead trap to the preside ,"['nana', 'thi', 'statement', 'he', 'said', 'is', 'i', 'mean', 'stupid', 'in', 'the', 'sens', 'that', 'i', 'will', 'be', 'a', 'dead', 'trap', 'to', 'the', 'presid']"
12434,@Bridget_Otoo @NAkufoAddo Its  very sad some people  are so blind that they canÃ¢â¬â¢t see all the wrongs in this governÃ¢â¬Â¦ https://t.co/RDZDv2d82Z,Nana,-1.0, nana its  very sad some people  are so blind that they cant see all the wrongs in this govern ,"['nana', 'it', 'veri', 'sad', 'some', 'peopl', 'are', 'so', 'blind', 'that', 'they', 'cant', 'see', 'all', 'the', 'wrong', 'in', 'thi', 'govern']"
12446,@YakubuSigli @GeneralMarcus18 @Citi973 @NAkufoAddo So the ppa scandal isnt true? The nla stealing over 10million doÃ¢â¬Â¦ https://t.co/4luLDx6iIx,Nana,-1.0,   nana so the ppa scandal isnt true the nla stealing over million do ,"['nana', 'so', 'the', 'ppa', 'scandal', 'isnt', 'true', 'the', 'nla', 'steal', 'over', 'million', 'do']"
12450,@Citi973 @NAkufoAddo Nobody has threatened to kill him.... he has now realized that heÃ¢â¬â¢s just a coward as John mahaÃ¢â¬Â¦ https://t.co/WCcq8Gdadz,Nana,-1.0, nana nobody has threatened to kill him he has now realized that hes just a coward as john maha ,"['nana', 'nobodi', 'ha', 'threaten', 'to', 'kill', 'him', 'he', 'ha', 'now', 'realiz', 'that', 'he', 'just', 'a', 'coward', 'as', 'john', 'maha']"
12477,"@NsiaAvena @NAkufoAddo It is  such a shameful oxymoron how such an old man is promoting a crooked, corrupt and wickÃ¢â¬Â¦ https://t.co/0iKvSWvTt6",Nana,-1.0, nana it is  such a shameful oxymoron how such an old man is promoting a crooked corrupt and wick ,"['nana', 'it', 'is', 'such', 'a', 'shame', 'oxymoron', 'how', 'such', 'an', 'old', 'man', 'is', 'promot', 'a', 'crook', 'corrupt', 'and', 'wick']"
12559,@AfoakwaOsikani @NAkufoAddo My President Your President Our President The Corrupted Man @NAkufoAddo the Asamoah Gyan in Global Corruption..,Nana,-1.0, nana my president your president our president the corrupted man nana the asamoah gyan in global corruption,"['nana', 'my', 'presid', 'your', 'presid', 'our', 'presid', 'the', 'corrupt', 'man', 'nana', 'the', 'asamoah', 'gyan', 'in', 'global', 'corrupt']"
12653,"Ã°Å¸ï¿½â Ã°Å¸ï¿½â @NAkufoAddo Ã¢â¬Ës head is in the sand! Come out &amp; address the scandals &amp; the corruption. 

#KickNanaOutÃ¢â¬Â¦ https://t.co/fcPu8YfQNH",Nana,-1.0,"  nana s head is in the sand come out  address the scandals  the corruption 

 ","['nana', 's', 'head', 'is', 'in', 'the', 'sand', 'come', 'out', 'address', 'the', 'scandal', 'the', 'corrupt']"
12710,@lordcudjoe where are your men today? The corruption that has engulfed in @NAkufoAddo administration .Ã¢â¬Â¦ https://t.co/SM9LT7D1D6,Nana,-1.0, where are your men today the corruption that has engulfed in nana administration  ,"['where', 'are', 'your', 'men', 'today', 'the', 'corrupt', 'that', 'ha', 'engulf', 'in', 'nana', 'administr']"
12777,"@garyalsmith Yes, like you dispute how corrupt @NAkufoAddo is because you are a beneficiary of their corruption too? https://t.co/wbjteHMTTH",Nana,-1.0, yes like you dispute how corrupt nana is because you are a beneficiary of their corruption too ,"['ye', 'like', 'you', 'disput', 'how', 'corrupt', 'nana', 'is', 'becaus', 'you', 'are', 'a', 'beneficiari', 'of', 'their', 'corrupt', 'too']"
